generation,state,gender,category,merchant_target,amt_ly,amt_ty,amt_diff,amt_growth_ctc,amt_ty_peer,amt_ly_peer,amt_diff_peer,amt_growth_ctc_peer,merchant_peer,amt_growth_ctc_diff
Gen X,NE,M,grocery_pos,fraud_Kilback LLC,330.24,959.4000000000001,629.1600000000001,0.006981632569017246,435.2876627837766,285.5777274458936,149.70993533788305,0.0014400420811464176,ex-fraud_Kilback LLC,0.005541590487870829
Gen X,NH,F,food_dining,fraud_Kilback LLC,31.79,0.0,-31.79,-0.0003527657501574452,45.16923076923077,12.936019989670598,32.233210779560174,0.00031004742489714664,ex-fraud_Kilback LLC,-0.0006628131750545919
Gen X,NH,F,grocery_pos,fraud_Kilback LLC,271.78499999999997,0.0,-271.78499999999997,-0.0030159307771796553,108.9716072025948,101.62978552341232,7.341821679182473,7.062011045849746e-05,ex-fraud_Kilback LLC,-0.0030865508876381526
Gen X,NJ,F,food_dining,fraud_Kilback LLC,17.94,0.0,-17.94,-0.00019907573318101818,195.1305880583278,113.8080163141815,81.32257174414629,0.0007822321557638528,ex-fraud_Kilback LLC,-0.000981307888944871
Gen X,NJ,F,grocery_pos,fraud_Kilback LLC,726.69,288.3586091100158,-438.3313908899843,-0.004864054794742423,906.3899042509497,487.60580306233356,418.78410118861615,0.004028234514066247,ex-fraud_Kilback LLC,-0.00889228930880867
Gen X,NJ,M,food_dining,fraud_Kilback LLC,60.605,0.0,-60.605,-0.0006725186627333113,367.22996510107185,217.44030306277443,149.78966203829742,0.0014408089628054638,ex-fraud_Kilback LLC,-0.002113327625538775
Gen X,NJ,M,grocery_pos,fraud_Kilback LLC,335.9061410339121,881.2,545.293858966088,0.006050990790010071,465.4109954146103,391.3928948622548,74.01810055235546,0.0007119713152060063,ex-fraud_Kilback LLC,0.0053390194748040645
Gen X,NM,F,food_dining,,,,,,59.50222222222222,80.59341606263281,-21.09119384041059,-0.00020287368772994115,ex-fraud_Kilback LLC,0.00020287368772994115
Gen X,NM,F,grocery_pos,fraud_Kilback LLC,0.0,1366.04,1366.04,0.01515860727729086,213.9671111111111,154.1116654154804,59.85544569563072,0.0005757424207882318,ex-fraud_Kilback LLC,0.014582864856502628
Gen X,NM,M,food_dining,fraud_Kilback LLC,633.885,211.35649530242995,-422.52850469757004,-0.004688694083754071,189.3095036572267,93.6029624014555,95.70654125577121,0.0009205898495529674,ex-fraud_Kilback LLC,-0.005609283933307038
Gen X,NM,M,grocery_pos,fraud_Kilback LLC,47.05,0.0,-47.05,-0.0005221021876347215,465.9038266886616,234.6372878343789,231.2665388542827,0.002224525360722524,ex-fraud_Kilback LLC,-0.0027466275483572456
Gen X,NY,F,food_dining,fraud_Kilback LLC,24.705,0.0,-24.705,-0.00027414526132870976,549.9306122448979,277.87044438685706,272.06016785804087,0.0026169144314645908,ex-fraud_Kilback LLC,-0.0028910596927933007
Gen X,NY,F,grocery_pos,fraud_Kilback LLC,173.48000000000002,6040.2,5866.719999999999,0.06510153764591654,2157.2186999761825,937.3604810717461,1219.8582189044364,0.011733671277661686,ex-fraud_Kilback LLC,0.05336786636825486
Gen X,NY,M,food_dining,fraud_Kilback LLC,217.03,1196.6,979.5699999999999,0.01087004548228149,549.3458447539351,185.3391213424464,364.00672341148874,0.003501337425266573,ex-fraud_Kilback LLC,0.007368708057014918
Gen X,NY,M,grocery_pos,fraud_Kilback LLC,284.13,2549.44,2265.31,0.025137583563672922,1373.1964169564183,752.0731653217077,621.1232516347105,0.005974510762520821,ex-fraud_Kilback LLC,0.0191630728011521
Gen X,OH,F,food_dining,fraud_Kilback LLC,165.7666546448645,0.0,-165.7666546448645,-0.0018394714777252524,137.60474422814355,79.10812145416332,58.49662277398022,0.0005626720645450955,ex-fraud_Kilback LLC,-0.002402143542270348
Gen X,OH,F,grocery_pos,fraud_Kilback LLC,40.575,0.0,-40.575,-0.0004502507176042259,402.40971267242304,262.1763611533402,140.23335151908282,0.0013488879472956204,ex-fraud_Kilback LLC,-0.0017991386648998464
Gen X,OH,M,food_dining,fraud_Kilback LLC,134.865,0.0,-134.865,-0.0014965634757780387,330.1906810795253,225.5698782390777,104.6208028404476,0.001006335072642598,ex-fraud_Kilback LLC,-0.002502898548420637
Gen X,OH,M,grocery_pos,fraud_Kilback LLC,80.785,0.0,-80.785,-0.0008964511206816361,869.7277026076613,405.41305281629974,464.31464979136155,0.004466187451642893,ex-fraud_Kilback LLC,-0.005362638572324529
Gen X,OK,F,food_dining,fraud_Kilback LLC,73.965,0.0,-73.965,-0.0008207712711668901,322.78530612244896,122.03893997655044,200.74636614589852,0.001930955445507897,ex-fraud_Kilback LLC,-0.002751726716674787
Gen X,OK,F,grocery_pos,fraud_Kilback LLC,212.03087943857705,2703.36,2491.329120561423,0.027645661720790776,738.1375810006425,469.96210127715585,268.17547972348666,0.0025795480778337326,ex-fraud_Kilback LLC,0.025066113642957043
Gen X,OK,M,food_dining,,,,,,159.53425106525958,59.23468862278527,100.29956244247431,0.0009647695746561941,ex-fraud_Kilback LLC,-0.0009647695746561941
Gen X,OK,M,grocery_pos,,,,,,312.1315742451632,117.25229910009465,194.87927514506856,0.0018745205942333827,ex-fraud_Kilback LLC,-0.0018745205942333827
Gen X,OR,F,food_dining,fraud_Kilback LLC,85.1771704511851,0.0,-85.1771704511851,-0.0009451899474835133,220.71634861433796,75.08207650830556,145.6342721060324,0.0014008387607442009,ex-fraud_Kilback LLC,-0.0023460287082277143
Gen X,OR,F,grocery_pos,fraud_Kilback LLC,598.095,0.0,-598.095,-0.00663691196415279,148.57315976550177,219.52510360659048,-70.9519438410887,-0.0006824783180869544,ex-fraud_Kilback LLC,-0.005954433646065836
Gen X,OR,M,food_dining,fraud_Kilback LLC,67.10540791948556,0.0,-67.10540791948556,-0.0007446520781484331,196.31506641771915,53.26438598640151,143.05068043131763,0.0013759874993787345,ex-fraud_Kilback LLC,-0.0021206395775271677
Gen X,OR,M,grocery_pos,fraud_Kilback LLC,37.385,838.3199999999999,800.935,0.00888777716584943,368.0108575080768,119.39473621691751,248.6161212911593,0.0023914089328985057,ex-fraud_Kilback LLC,0.006496368232950923
Gen X,PA,F,food_dining,fraud_Kilback LLC,48.775,0.0,-48.775,-0.0005412440850559733,139.92050091661292,70.35118123193595,69.56931968467697,0.0006691790205944476,ex-fraud_Kilback LLC,-0.0012104231056504209
Gen X,PA,F,grocery_pos,fraud_Kilback LLC,385.57500000000005,459.42501724508446,73.85001724508442,0.0008194953360365671,571.9082473001238,421.6065890362018,150.30165826392198,0.001445733793670052,ex-fraud_Kilback LLC,-0.0006262384576334849
Gen X,PA,M,food_dining,fraud_Kilback LLC,105.27000000000001,0.0,-105.27000000000001,-0.0011681550965421284,616.247711461715,316.23891945944126,300.0087920022737,0.0028857489265634324,ex-fraud_Kilback LLC,-0.0040539040231055605
Gen X,PA,M,grocery_pos,fraud_Kilback LLC,1485.225,2381.64,896.415,0.009947295059055875,1551.2009483993736,703.9922280195998,847.2087203797738,0.008149200025419865,ex-fraud_Kilback LLC,0.0017980950336360102
Gen X,SC,F,food_dining,fraud_Kilback LLC,5.655,894.6400000000001,888.9850000000001,0.00986484619074289,206.26521739130436,96.27335664950752,109.99186074179684,0.0010579986404663409,ex-fraud_Kilback LLC,0.00880684755027655
Gen X,SC,F,grocery_pos,fraud_Kilback LLC,588.6899999999999,0.0,-588.6899999999999,-0.0065325470103864865,540.4596375888065,344.8797963406834,195.57984124812305,0.0018812592563451948,ex-fraud_Kilback LLC,-0.008413806266731681
Gen X,SC,M,food_dining,,,,,,157.2139624815789,76.24595479495102,80.96800768662789,0.0007788216462199393,ex-fraud_Kilback LLC,-0.0007788216462199393
Gen X,SC,M,grocery_pos,fraud_Kilback LLC,0.0,0.0,0.0,0.0,345.9330755771318,104.13970411383264,241.79337146329914,0.002325781712907536,ex-fraud_Kilback LLC,-0.002325781712907536
Gen X,SD,F,food_dining,fraud_Kilback LLC,1.015,641.08,640.065,0.007102642650975942,149.0684675498916,37.11440591427844,111.95406163561316,0.0010768728177370833,ex-fraud_Kilback LLC,0.006025769833238858
Gen X,SD,F,grocery_pos,fraud_Kilback LLC,49.415,870.04,820.625,0.009106272215254906,826.065932491246,171.85207026332876,654.2138622279173,0.006292805414358729,ex-fraud_Kilback LLC,0.002813466800896177
Gen X,SD,M,food_dining,,,,,,183.22629284931614,54.40359267083814,128.822700178478,0.0012391302477369674,ex-fraud_Kilback LLC,-0.0012391302477369674
Gen X,SD,M,grocery_pos,fraud_Kilback LLC,0.0,0.0,0.0,0.0,210.41865146648007,161.7822784197584,48.63637304672167,0.0004678274939037521,ex-fraud_Kilback LLC,-0.0004678274939037521
Gen X,TN,F,food_dining,fraud_Kilback LLC,49.035,445.48,396.44500000000005,0.004399251897488782,55.64,64.28647121057327,-8.646471210573267,-8.316937929700516e-05,ex-fraud_Kilback LLC,0.004482421276785787
Gen X,TN,F,grocery_pos,,,,,,433.15434183322236,130.86467428214183,302.2896675510805,0.0029076883974791523,ex-fraud_Kilback LLC,-0.0029076883974791523
Gen X,TN,M,food_dining,fraud_Kilback LLC,40.79,934.04,893.25,0.009912173838569925,218.06368774638327,121.60868275424546,96.4550049921378,0.0009277892333089447,ex-fraud_Kilback LLC,0.00898438460526098
Gen X,TN,M,grocery_pos,fraud_Kilback LLC,57.47653272910931,728.2970158575523,670.820483128443,0.0074439286238372135,491.6970903647042,280.63416631518345,211.06292404952075,0.0020301891902842224,ex-fraud_Kilback LLC,0.005413739433552991
Gen X,TX,F,food_dining,fraud_Kilback LLC,416.25,0.0,-416.25,-0.004619023073389008,757.6686274028236,291.20485459174336,466.4637728110803,0.0044868596106346845,ex-fraud_Kilback LLC,-0.009105882684023693
Gen X,TX,F,grocery_pos,fraud_Kilback LLC,594.285,0.0,-594.285,-0.006594633338544112,2432.79950743244,1452.2789400789488,980.5205673534911,0.009431510842829767,ex-fraud_Kilback LLC,-0.01602614418137388
Gen X,TX,M,food_dining,fraud_Kilback LLC,167.29749318900028,0.0,-167.29749318900028,-0.0018564588135979165,283.60917899058705,140.93373810115105,142.675440889436,0.001372378114807162,ex-fraud_Kilback LLC,-0.0032288369284050786
Gen X,TX,M,grocery_pos,fraud_Kilback LLC,725.835,1035.84,310.0049999999999,0.0034400486435218233,704.0863090168805,385.8116869615219,318.2746220553586,0.0030614457757013745,ex-fraud_Kilback LLC,0.00037860286782044877
Gen X,UT,F,food_dining,,,,,,204.732,11.564499999999999,193.1675,0.0018580552324870437,ex-fraud_Kilback LLC,-0.0018580552324870437
Gen X,UT,F,grocery_pos,,,,,,145.77,115.02551087376159,30.74448912623842,0.00029572758818718637,ex-fraud_Kilback LLC,-0.00029572758818718637
Gen X,VA,F,food_dining,fraud_Kilback LLC,0.79450838793757,0.0,-0.79450838793757,-8.816462644768146e-06,122.82944650387799,41.570404212388574,81.25904229148941,0.0007816210735066089,ex-fraud_Kilback LLC,-0.000790437536151377
Gen X,VA,F,grocery_pos,fraud_Kilback LLC,96.0509922205382,0.0,-96.0509922205382,-0.0010658540523449229,543.8775821427126,215.53036174832593,328.3472203943867,0.00315833290241043,ex-fraud_Kilback LLC,-0.0042241869547553525
Gen X,VA,M,food_dining,fraud_Kilback LLC,2.89,525.68,522.79,0.005801271045134029,140.14510001777052,33.54591514776856,106.59918487000195,0.0010253648943355422,ex-fraud_Kilback LLC,0.0047759061507984864
Gen X,VA,M,grocery_pos,fraud_Kilback LLC,358.21500000000003,0.0,-358.21500000000003,-0.00397502306362533,237.53216640871264,61.980010346556405,175.55215606215623,0.0016886153320080837,ex-fraud_Kilback LLC,-0.0056636383956334135
Gen X,VT,F,food_dining,fraud_Kilback LLC,41.665,592.4399999999999,550.775,0.006111813653443437,99.71770965158778,47.89190003809219,51.82580961349559,0.0004985063053061867,ex-fraud_Kilback LLC,0.0056133073481372505
Gen X,VT,F,grocery_pos,fraud_Kilback LLC,316.875,0.0,-316.875,-0.0035162833306429837,640.3080851063829,250.370732383025,389.9373527233579,0.0037507610678286004,ex-fraud_Kilback LLC,-0.007267044398471584
Gen X,WA,F,food_dining,fraud_Kilback LLC,74.49,774.48,699.99,0.007767615522262034,166.24536434533508,80.93174554097888,85.3136188043562,0.0008206215632642089,ex-fraud_Kilback LLC,0.006946993958997825
Gen X,WA,F,grocery_pos,fraud_Kilback LLC,410.52,2484.44,2073.92,0.023013776173844883,745.5782557874816,443.076373696017,302.50188209146455,0.002909729663930136,ex-fraud_Kilback LLC,0.020104046509914746
Gen X,WI,F,food_dining,fraud_Kilback LLC,63.66,71.84,8.180000000000007,9.077143240918226e-05,186.24618590343678,36.819953358772295,149.4262325446645,0.0014373131776848572,ex-fraud_Kilback LLC,-0.001346541745275675
Gen X,WI,F,grocery_pos,fraud_Kilback LLC,137.54,0.0,-137.54,-0.0015262472877211391,335.0077309779033,277.64663734068733,57.36109363721596,0.0005517495446894969,ex-fraud_Kilback LLC,-0.002077996832410636
Gen X,WI,M,food_dining,fraud_Kilback LLC,51.19,0.0,-51.19,-0.0005680427414457257,191.59016108976417,105.33667176813209,86.25348932163207,0.0008296620661049288,ex-fraud_Kilback LLC,-0.0013977048075506544
Gen X,WI,M,grocery_pos,fraud_Kilback LLC,149.07,926.8799999999999,777.81,0.008631164772883374,380.5994680683063,203.87122625470667,176.72824181359962,0.0016999279611217952,ex-fraud_Kilback LLC,0.0069312368117615784
Gen X,WV,F,food_dining,fraud_Kilback LLC,59.445,500.67999999999995,441.23499999999996,0.004896275425313631,233.9987786301247,126.68271957897106,107.31605905115363,0.0010322604219130268,ex-fraud_Kilback LLC,0.003864015003400604
Gen X,WV,F,grocery_pos,fraud_Kilback LLC,52.44681394887248,0.0,-52.44681394887248,-0.0005819892943077057,974.2,650.7665773566004,323.4334226433997,0.003111067665646459,ex-fraud_Kilback LLC,-0.0036930569599541645
Gen X,WV,M,food_dining,fraud_Kilback LLC,141.885,0.0,-141.885,-0.001574462675718437,177.93216738663855,87.96451223666541,89.96765514997314,0.0008653881859318857,ex-fraud_Kilback LLC,-0.0024398508616503226
Gen X,WV,M,grocery_pos,fraud_Kilback LLC,424.20000000000005,0.0,-424.20000000000005,-0.004707242252808691,584.8046263262311,290.23615219018166,294.5684741360494,0.0028334191553662552,ex-fraud_Kilback LLC,-0.007540661408174946
Gen X,WY,F,food_dining,fraud_Kilback LLC,89.535,0.0,-89.535,-0.0009935477018039275,70.60316518932095,42.81242675410147,27.790738435219474,0.00026731581122206555,ex-fraud_Kilback LLC,-0.001260863513025993
Gen X,WY,F,grocery_pos,fraud_Kilback LLC,364.79999999999995,0.0,-364.79999999999995,-0.004048095176389934,301.3074728766317,213.14709390472876,88.16037897190296,0.0008480042110954744,ex-fraud_Kilback LLC,-0.0048960993874854085
Gen X,WY,M,food_dining,fraud_Kilback LLC,85.1,0.0,-85.1,-0.0009443336061150861,225.51641146195726,114.72737207131189,110.78903939064537,0.001065666607177718,ex-fraud_Kilback LLC,-0.002010000213292804
Gen X,WY,M,grocery_pos,fraud_Kilback LLC,443.77500000000003,328.28,-115.49500000000006,-0.0012816193870536067,435.6740654021098,299.949137650166,135.72492775194382,0.0013055219547202569,ex-fraud_Kilback LLC,-0.002587141341773864
Gen Z,AL,M,food_dining,,,,,,41.138,11.383962363945837,29.75403763605416,0.0002862005529775292,ex-fraud_Kilback LLC,-0.0002862005529775292
Gen Z,AL,M,grocery_pos,,,,,,81.68134874823339,27.53089018432187,54.15045856391152,0.0005208668273713158,ex-fraud_Kilback LLC,-0.0005208668273713158
Gen Z,AR,F,food_dining,,,,,,23.512981446333523,16.977002710112956,6.535978736220567,6.286880293143869e-05,ex-fraud_Kilback LLC,-6.286880293143869e-05
Gen Z,AR,F,grocery_pos,fraud_Kilback LLC,0.0,194.44,194.44,0.0021576524838192402,141.36,21.829521667446695,119.53047833255332,0.0011497494697994223,ex-fraud_Kilback LLC,0.001007903014019818
Gen Z,AR,M,food_dining,,,,,,208.30292373449285,29.450653860612235,178.85226987388063,0.0017203587346802582,ex-fraud_Kilback LLC,-0.0017203587346802582
Gen Z,AR,M,grocery_pos,fraud_Kilback LLC,34.810915470597756,136.08,101.26908452940225,0.0011237579292787767,86.72092903362567,28.687222370851362,58.03370666277431,0.0005582193294699472,ex-fraud_Kilback LLC,0.0005655385998088295
Gen Z,AZ,F,food_dining,fraud_Kilback LLC,0.0,0.0,0.0,0.0,45.402783004437126,11.298111319399466,34.10467168503766,0.0003280487850007737,ex-fraud_Kilback LLC,-0.0003280487850007737
Gen Z,AZ,F,grocery_pos,fraud_Kilback LLC,0.0,0.0,0.0,0.0,133.52322877003596,26.392833333333332,107.13039543670263,0.0010304745456641072,ex-fraud_Kilback LLC,-0.0010304745456641072
Gen Z,CA,F,food_dining,fraud_Kilback LLC,35.83,0.0,-35.83,-0.0003975966287556232,42.7430303030303,19.625594312882765,23.117435990147538,0.0002223638702327148,ex-fraud_Kilback LLC,-0.000619960498988338
Gen Z,CA,F,grocery_pos,,,,,,107.34730787258711,40.27941890755609,67.06788896503102,0.0006451180556943376,ex-fraud_Kilback LLC,-0.0006451180556943376
Gen Z,DE,F,grocery_pos,,,,,,0.0,342.28999999999996,-342.28999999999996,-0.0032924468429108944,ex-fraud_Kilback LLC,0.0032924468429108944
Gen Z,GA,F,food_dining,fraud_Kilback LLC,18.990000000000002,221.76,202.76999999999998,0.0022500884290476615,85.45,50.621806330328894,34.82819366967111,0.0003350082570101313,ex-fraud_Kilback LLC,0.00191508017203753
Gen Z,GA,F,grocery_pos,fraud_Kilback LLC,445.83495315157717,282.24,-163.59495315157716,-0.0018153726445576666,165.26380952380953,100.99545305404693,64.2683564697626,0.000618189685231651,ex-fraud_Kilback LLC,-0.0024335623297893176
Gen Z,GA,M,food_dining,fraud_Kilback LLC,4.38,0.0,-4.38,-4.8603774321787043e-05,36.5894981711343,33.810391032208884,2.7791071389254185,2.6731901386736755e-05,ex-fraud_Kilback LLC,-7.53356757085238e-05
Gen Z,GA,M,grocery_pos,,,,,,89.008590668723,37.500424398547764,51.50816627017524,0.0004954509317256358,ex-fraud_Kilback LLC,-0.0004954509317256358
Gen Z,IA,F,food_dining,fraud_Kilback LLC,31.02,0.0,-31.02,-0.00034422125101868356,62.12916231792178,30.42391611863242,31.705246199289363,0.00030496899632639836,ex-fraud_Kilback LLC,-0.0006491902473450819
Gen Z,IA,F,grocery_pos,fraud_Kilback LLC,144.04831341108527,0.0,-144.04831341108527,-0.001598468428416995,130.69657857420094,83.18583551357001,47.51074306063093,0.0004570001928023752,ex-fraud_Kilback LLC,-0.00205546862121937
Gen Z,IA,M,food_dining,fraud_Kilback LLC,0.0,0.0,0.0,0.0,12.482973736482835,3.766084410583858,8.716889325898977,8.384672278202624e-05,ex-fraud_Kilback LLC,-8.384672278202624e-05
Gen Z,IA,M,grocery_pos,fraud_Kilback LLC,78.53999999999999,0.0,-78.53999999999999,-0.0008715389121536881,38.652,25.174500000000002,13.4775,0.00012963847125341548,ex-fraud_Kilback LLC,-0.0010011773834071036
Gen Z,IL,F,food_dining,fraud_Kilback LLC,0.6963614504825273,50.44,49.74363854951747,0.0005519928269418477,90.91493527995257,36.647266439884966,54.26766884006761,0.0005219942590920405,ex-fraud_Kilback LLC,2.9998567849807262e-05
Gen Z,IL,F,grocery_pos,fraud_Kilback LLC,161.59499999999997,305.36,143.76500000000004,0.0015953245697195699,84.1020680157496,39.97450337170647,44.127564644043126,0.0004244578015648316,ex-fraud_Kilback LLC,0.0011708667681547382
Gen Z,IL,M,food_dining,fraud_Kilback LLC,33.685,0.0,-33.685,-0.0003737940954405015,101.95311582229174,35.303128607698746,66.64998721459298,0.0006410983084073101,ex-fraud_Kilback LLC,-0.0010148924038478116
Gen Z,IL,M,grocery_pos,,,,,,92.54922474023542,58.24344874156743,34.30577599866799,0.000329983183500607,ex-fraud_Kilback LLC,-0.000329983183500607
Gen Z,IN,F,food_dining,fraud_Kilback LLC,36.72,2921.72,2885.0,0.03201412989003553,106.63648442719433,41.3067853741103,65.32969905308403,0.0006283986134437038,ex-fraud_Kilback LLC,0.031385731276591826
Gen Z,IN,F,grocery_pos,fraud_Kilback LLC,0.0,0.0,0.0,0.0,91.26619548537512,46.90058750570115,44.365607979673975,0.00042674751212860433,ex-fraud_Kilback LLC,-0.00042674751212860433
Gen Z,KS,F,food_dining,fraud_Kilback LLC,78.345,0.0,-78.345,-0.0008693750454886771,115.40465480262178,33.14102104957003,82.26363375305175,0.0007912841194209978,ex-fraud_Kilback LLC,-0.001660659164909675
Gen Z,KS,F,grocery_pos,,,,,,283.3011640272368,44.34677824127354,238.95438578596324,0.0022984738469739303,ex-fraud_Kilback LLC,-0.0022984738469739303
Gen Z,KS,M,grocery_pos,,,,,,580.24,0.0,580.24,0.005581259622339588,ex-fraud_Kilback LLC,-0.005581259622339588
Gen Z,KY,F,food_dining,fraud_Kilback LLC,14.549999999999999,594.72,580.1700000000001,0.006438002682253697,75.16814285843125,41.20893376007905,33.959209098352204,0.00032664959766169225,ex-fraud_Kilback LLC,0.006111353084592005
Gen Z,KY,F,grocery_pos,fraud_Kilback LLC,214.84790781084357,250.08,35.23209218915645,0.00039096179398314063,105.10303913145728,69.79455906110186,35.308480070355415,0.00033962807483602775,ex-fraud_Kilback LLC,5.133371914711288e-05
Gen Z,ME,M,food_dining,fraud_Kilback LLC,11.96,0.0,-11.96,-0.00013271715545401213,122.17509049203808,24.966917236083496,97.20817325595459,0.0009350338693555259,ex-fraud_Kilback LLC,-0.001067751024809538
Gen Z,ME,M,grocery_pos,fraud_Kilback LLC,0.0,479.20000000000005,479.20000000000005,0.005317563619863094,91.37397096540475,75.76996855270886,15.604002412695891,0.0001500930453137824,ex-fraud_Kilback LLC,0.005167470574549311
Gen Z,MN,F,food_dining,fraud_Kilback LLC,46.349999999999994,214.76000000000002,168.41000000000003,0.0018688040259205838,83.57335772349661,37.27657194308798,46.296785780408634,0.0004453232819528131,ex-fraud_Kilback LLC,0.0014234807439677706
Gen Z,MN,F,grocery_pos,,,,,,144.81333333333333,45.460897676502015,99.35243565683132,0.0009556592746321601,ex-fraud_Kilback LLC,-0.0009556592746321601
Gen Z,MN,M,food_dining,,,,,,9.8238032332977,16.354587939272225,-6.530784705974526,-6.281884217159889e-05,ex-fraud_Kilback LLC,6.281884217159889e-05
Gen Z,MN,M,grocery_pos,,,,,,82.13440415058162,71.62523153786161,10.509172612720008,0.00010108648277880051,ex-fraud_Kilback LLC,-0.00010108648277880051
Gen Z,MO,F,food_dining,,,,,,4.577142857142857,14.15392857142857,-9.576785714285712,-9.211796397859753e-05,ex-fraud_Kilback LLC,9.211796397859753e-05
Gen Z,MO,F,grocery_pos,,,,,,40.067862353993945,54.6426218055923,-14.574759451598354,-0.0001401928795541813,ex-fraud_Kilback LLC,0.0001401928795541813
Gen Z,MO,M,food_dining,fraud_Kilback LLC,5.61,0.0,-5.61,-6.225277943954916e-05,105.03300218939353,19.480894676221293,85.55210751317223,0.0008229155578197357,ex-fraud_Kilback LLC,-0.0008851683372592849
Gen Z,MO,M,grocery_pos,,,,,,82.25833333333334,37.54197508755532,44.71635824577802,0.00043012133726601535,ex-fraud_Kilback LLC,-0.00043012133726601535
Gen Z,MS,F,food_dining,fraud_Kilback LLC,35.638875444002636,0.0,-35.638875444002636,-0.00039547576693209634,52.28746487475137,39.29005655126024,12.997408323491129,0.00012502052645622762,ex-fraud_Kilback LLC,-0.0005204962933883239
Gen Z,MS,F,grocery_pos,,,,,,113.6253936854604,64.80678571428571,48.818607971174686,0.00046958038999093965,ex-fraud_Kilback LLC,-0.00046958038999093965
Gen Z,MS,M,food_dining,fraud_Kilback LLC,289.08,0.0,-289.08,-0.0032078491052379447,49.93047619047619,62.16866286221675,-12.238186671740557,-0.00011771766359030759,ex-fraud_Kilback LLC,-0.003090131441647637
Gen Z,MS,M,grocery_pos,fraud_Kilback LLC,81.55832366151536,276.4,194.8416763384846,0.0021621097865831915,48.23487764226764,59.767807400704235,-11.532929758436595,-0.00011093388113201576,ex-fraud_Kilback LLC,0.002273043667715207
Gen Z,NC,F,grocery_pos,,,,,,0.0,262.27304882063544,-262.27304882063544,-0.0025227732962403698,ex-fraud_Kilback LLC,0.0025227732962403698
Gen Z,NH,M,food_dining,fraud_Kilback LLC,36.96,0.0,-36.96,-0.00041013595866055914,43.30072810092911,36.65395002507073,6.646778075858386,6.39345686154702e-05,ex-fraud_Kilback LLC,-0.0004740705272760293
Gen Z,NH,M,grocery_pos,,,,,,46.50666666666666,63.90644303648144,-17.39977636981478,-0.00016736638165342914,ex-fraud_Kilback LLC,0.00016736638165342914
Gen Z,NM,F,food_dining,fraud_Kilback LLC,38.39483781416348,6.88,-31.51483781416348,-0.00034971234358614664,29.54006466724555,20.507883201248163,9.032181465997386,8.687948041812905e-05,ex-fraud_Kilback LLC,-0.0004365918240042757
Gen Z,NM,F,grocery_pos,fraud_Kilback LLC,71.13,279.72,208.59000000000003,0.002314671526434146,108.13333333333334,52.823831654370586,55.309501678962754,0.0005320155253903875,ex-fraud_Kilback LLC,0.0017826560010437587
Gen Z,NV,M,food_dining,fraud_Kilback LLC,0.0,0.0,0.0,0.0,48.11714938609769,53.11447621799392,-4.997326831896231,-4.806869306924143e-05,ex-fraud_Kilback LLC,4.806869306924143e-05
Gen Z,NV,M,grocery_pos,,,,,,114.25846153846153,56.81091663058016,57.44754490788137,0.0005525811091908495,ex-fraud_Kilback LLC,-0.0005525811091908495
Gen Z,NY,F,food_dining,fraud_Kilback LLC,0.0,78.12,78.12,0.0008668782762598183,92.74519714385777,35.13673621458725,57.608460929270514,0.0005541289412823405,ex-fraud_Kilback LLC,0.0003127493349774778
Gen Z,NY,F,grocery_pos,fraud_Kilback LLC,84.44,0.0,-84.44,-0.0009370097497104332,220.72036432695998,63.261455124317735,157.45890920264225,0.001514578540104685,ex-fraud_Kilback LLC,-0.0024515882898151183
Gen Z,NY,M,food_dining,fraud_Kilback LLC,136.365,0.0,-136.365,-0.0015132086039704317,89.91070583297248,47.815335896743,42.09536993622948,0.0004049103621131349,ex-fraud_Kilback LLC,-0.0019181189660835666
Gen Z,NY,M,grocery_pos,fraud_Kilback LLC,0.0,761.48,761.48,0.008449954810628858,81.9675,77.05061773792374,4.916882262076257,4.729490630967177e-05,ex-fraud_Kilback LLC,0.008402659904319187
Gen Z,OH,F,food_dining,fraud_Kilback LLC,0.0,0.0,0.0,0.0,20.16289799527245,23.343437979384912,-3.180539984112464,-3.059323623080706e-05,ex-fraud_Kilback LLC,3.059323623080706e-05
Gen Z,OH,F,grocery_pos,,,,,,91.30981121299462,6.953571428571428,84.3562397844232,0.0008114126482165957,ex-fraud_Kilback LLC,-0.0008114126482165957
Gen Z,OH,M,food_dining,fraud_Kilback LLC,4.3950000000000005,0.0,-4.3950000000000005,-4.8770225603710974e-05,20.9495624378541,31.510645758164845,-10.561083320310743,-0.00010158580570766314,ex-fraud_Kilback LLC,5.281558010395217e-05
Gen Z,OH,M,grocery_pos,fraud_Kilback LLC,0.0,0.0,0.0,0.0,100.78624314755727,103.3900387352547,-2.6037955876974337,-2.5045600404042576e-05,ex-fraud_Kilback LLC,2.5045600404042576e-05
Gen Z,PA,F,food_dining,fraud_Kilback LLC,69.495,564.2,494.70500000000004,0.005489618761611794,185.64282383232762,81.66904057363679,103.97378325869083,0.0010001114681573468,ex-fraud_Kilback LLC,0.004489507293454448
Gen Z,PA,F,grocery_pos,,,,,,215.90265905785398,119.71290178897777,96.1897572688762,0.0009252378469726745,ex-fraud_Kilback LLC,-0.0009252378469726745
Gen Z,PA,M,food_dining,fraud_Kilback LLC,0.0,0.0,0.0,0.0,60.10313807015953,38.65012142112782,21.45301664903171,0.0002063540183383076,ex-fraud_Kilback LLC,-0.0002063540183383076
